,id,date,rating,userName,content
509,510,2019년 3월 29일,5,Google 사용자,사용 안하는 기프티콘 차곡차곡 모아서 니콘내콘에 팔고 있어요 검수후에 입금신청하면 5시 전에 입금해줘서 좋아요 가끔 매입물량이 많어서 검수가 늦어 지긴 하지만 이만한 앱은 없다고 생각합니다
510,511,2021년 8월 10일,5,김민준,너무 좋아요 브랜드가 더 다양해지면 좋겠어요!
511,512,2021년 4월 6일,5,유지해오늘도,저렴하게 카페 이용할수있어서 아주 만족이요
512,513,2021년 3월 25일,1,리리,판매해서 오늘 정산신청했는데. 초기화됐다고 알람오고 판매내역엔 아무것고 없네요;;; 얼른 복구해주세요
513,514,2021년 6월 26일,4,정헌수,카페 같은 곳에서 더 저렴하게 먹고 즐길 수 있어서 좋은 것 같습니다.
514,515,2022년 1월 19일,1,검정망토차차,로그인 왜안되나 갑자기왜이래요?. 저번에판매한거 출금신청도안햇는데 아 짜증나. 로그인해놧엇는데 로그아웃됐네
515,516,2021년 4월 6일,5,이선영,"내게 필요없는 쿠폰은 팔고, 필요한 쿠폰은 저렴히 구매하는 아주 유용한 앱입니다^^"
516,517,2020년 12월 15일,5,안경남,많은 상품이 있어좋고 많이 할인되어서 좋아요!
517,518,2021년 4월 7일,5,one kkang,간편하게 기프티콘 사고팔수있어서 너무 좋아요 ❤
518,519,2021년 7월 21일,1,김신희,"쿠폰을 구입후 사용했는지 안했는지 몰랄요. 사용햇으면 본인이 사용한거라고 손으로 직접 입력해야 되는데, 내가 기억이 안나면 어떻게 할거에요?"
519,520,2020년 11월 3일,5,김재견,항상 도움 받고 있어요..... 빠른 처리가 좋아요....
520,521,2021년 7월 15일,5,곽노흥,"싸게 사먹을수있고, 남는 기프트콘은 현금화할수있어 좋아요. 최곱니다!!"
521,522,2021년 8월 3일,1,kyung kim,본인인증 화면이 하얗게 나와서 사용조차 못함.
522,523,2021년 6월 9일,4,이명심,3번이나 다시깔아봤는데 어플접속이 안되고있네요 왜그런가요?
523,524,2021년 12월 15일,1,O Ou,상품권 등록한다고 상품권 앱까지 깔았는데 수수료때문에 금액초과로 결제조차 안되는게불편해요
524,525,2020년 8월 11일,5,아잉,니콘내콘 친근하구 넘나 좋아요 사고팔고 금방 거래할수있고 짱짱 자주이용할께요 ♥ 헤헷 번창하세용
525,526,2020년 9월 2일,5,박현하,편라하게 주고받을수 있는 제게 가장 필요한 최애템 어플이에요
526,527,2021년 4월 7일,5,봄봄,저렴하게 잘사서 잘사용하고 있어요
527,528,2021년 7월 10일,1,Lee Julia,앱 오류인지 계속 접속이 안되네요 ..;;튕깁니다 해결책을 알려주심 감사하겠습니다;;;
528,529,2021년 10월 8일,1,Christine Na,고객센터체계가이상함/사용완료인쿠폰이많음/완료쿠폰확인하는데오래걸림/팔라*어플쓰는게더나을듯/
529,530,2021년 9월 4일,5,성광연,저렴하게 구입할수있고 매우만족스러워요
530,531,2021년 4월 26일,1,SOONMI PARK,신한카드 결제시 일발결제를 선택해도 스마트결제 화면이 나옵니다. 캡쳐해서 고객센터에 문의하니 카드사측에 문의해야 한대서 카드사에 문의하니 카드사는 모른다네요 Pg사나 어플쪽에서 처리하는게 맞는것 같은데 여튼 결제문제 때문에 이용하기가 승질나네요
531,532,2022년 4월 12일,1,현주이,유효기간이 2개월이나 남았는데 유효기간이 짧다고 반려해요. 사람 차별해가면서 사는건가요?
532,533,2019년 3월 28일,5,Google 사용자,안드로이드앱이 출시되어 편리하네요
533,534,2021년 3월 5일,5,잉여귤,구매보다는 주로 판매를 하는 편인데 남는 기프티콘으로 용돈벌이하기 좋아용~
534,535,2021년 6월 26일,5,좋은일만가즈아,판매할 때 제일 가격 많이 쳐줍니다
535,536,2020년 8월 19일,3,까칠한 ssong,로그인이 안돼요ㅠ 모든로그인이 막혔어요
536,537,2020년 10월 8일,5,J Y,좋아용 커피를 좋아하는데 그때마다 사먹을때 좋은거 같습니당!!
537,538,2021년 4월 7일,5,미도기,이런 앱이 있으니 안전하게 잘거래되고 짱좋아요 ㅠㅠ짱짱
538,539,2021년 4월 27일,5,주영재,여러모로 할인받아 매우유용하게 잘 사용하고 있습니다.
539,540,2020년 8월 14일,5,강영현,안전하고 신뢰성있는 프리마켓이네요
540,541,2022년 5월 14일,5,HG Kim,카드결제도 되니 좋네요 ㅎㅎ
541,542,2021년 3월 17일,5,수리미,결제도 편하고 종류도 많아서 좋아요!
542,543,2020년 7월 27일,1,Yoonjoo Lee,쿠폰 구매했는데 이미 사용된 쿠폰이라네요.... 이런 판매자는 거를 수 있는 기능이 있었으면 하네요....
543,544,2021년 5월 18일,1,차정훈,고객센터 답변없고 어플리케이션도 인증자체가안됨
544,545,2020년 10월 19일,5,Livat E,타사 업데이트 이후 답답해서 니콘내콘을 설치했는데 훨씬 편하네요
545,546,2021년 3월 17일,4,남별 사랑,가격 합리적이고 좋습니다.
546,547,2020년 2월 9일,1,Google 사용자,죄다 사용 불가능 쿠폰인데 환불도 안되네 ㅋㅋㅋㅋㅋㅋ 뭐하자는걸까 1점도 아깝네요 ^^
547,548,2021년 12월 22일,3,진진,다른건 괜찮은데 정산이 너무 오래걸려요 ㅜㅜㅜ 출금까지 시간이 몇일은 기다려야하네요
548,549,2020년 10월 13일,4,용규,원하는 기프티콘을 정가보다 싸게 살 수 있어서 좋아요
549,550,2021년 3월 17일,5,내일이없는사람,"기프티콘 판매, 구매가 편리해서 좋아요. 커피를 안 마셔서 커피쿠폰이 들어와도 처치곤란이었는데 편하게 용돈벌이할 수 있어서 좋아요~"
550,551,2022년 7월 20일,5,이진행,"처음으로 써봤는데, 좋아요"
551,552,2021년 4월 7일,5,데이민,"최고의 기프티콘 판매,구매 어플입니다 사용하기에도 편하고 판매대금도 잘 들어와요"
552,553,2021년 12월 10일,5,김미아,저렴한 가격에 구매할 수 있어 좋아요
553,554,2021년 5월 20일,4,lilli ly,판매하려고 하는데 쿠폰 추가 버튼이 안눌려요
554,555,2021년 8월 30일,5,겸시홀리,예랑가랑님보고 설치했는데 너무 좋은거 같아요! 좋은앱 만들어 주셔서 감서합니다(*´ ˘ `*)
555,556,2021년 3월 11일,3,김현경,업데이트했는데 왜 안열리고 자꾸 꺼지나요? 갑자기 앱에 들어갈수도 없네요
556,557,2021년 4월 17일,5,정준영,저렴한 가격에 커피나 치킨등을 먹을 수 있는게 좋네요!
557,558,2020년 11월 16일,5,노을,"매일매일 맛있고 싼 음식을 살수있어서 너무 좋아요₍₍ ( ๑॔˃̶◡˂̶๑॓)◞♡⁰매일매일 잘쓰겠습니당ヾ(๑╹◡╹)ﾉ""₊·*◟(⌯ˇ- ˇ⌯)◜‧*･"
558,559,2022년 4월 6일,3,jo jojo,지금 판매금 정산받아서 출금하려고하니 출금실패라고 뜹니다 해결해주세요
559,560,2020년 4월 23일,1,Google 사용자,최악이에요 서버렉 때문에 중복구매되고 gs 김치사발면을 사야되는데 헷갈리게 해놔서 모르고 세븐 김치사발면 2개 구매했는데 8군데 돌아다녀도 없어서 환불 해달라니까 절대 안된다네요 이기적이네요 ㅡㅡ 렉쩔고 환불도 절대 안해주니 신중히 구매하세요 이기적인 어플이에요
560,561,2020년 7월 1일,5,윤나형나만봐,수량 구매와 상품재고량 확인되었으면 의견드리며 키워드 알림또는 즐겨찾기 상품 입고알림 정말 유용할것 같아요
561,562,2021년 6월 16일,3,Hongjoon Kal,아직 취급하지 않는쿠폰이라며 반려당했음 웃기는게 그럴거면 애초에 없는 쿠폰취급 등록을 만들지를 말던가 등록해봤자 다 반려~
562,563,2022년 7월 2일,1,KUNN MU,이제 판매불가한가죠?
563,564,2022년 6월 18일,5,Eunkyoung Jeon,저렴하게잘샀어요
564,565,2021년 10월 12일,5,양양양,바로사용할수 있어 너무 좋아요~~
565,566,2021년 4월 22일,5,김소이,사용간편 할인률 높아 만족합니다
566,567,2021년 9월 3일,1,Yechan,유효기간 임박해서 싸게 내놓은 상품권 결제해서 구매했는데 이미 다 사용해서 폐기된 바우처를 판매해놓고 다른 상품권으로 교환해달라니까 처리 기간도 무슨 최대 영업일 기준 3일 소요? 그동안 상품권 유효기간이 다 지나고 ㅋㅋ 최악이다 정말
567,568,2020년 8월 10일,5,정승윤,기프티콘 팔아서 돈 모으고 필요할 땐 저렴하게 구매할 수 있어서 좋아요
568,569,2021년 2월 26일,4,aia aua,가입하려고하니 카톡으로 온 인증번호 4자리를 입력했더니 6자리 입력하라고..하더라구요..? 이슈등록하고 고쳐주세요 결국 저는 그냥 카카오톡 가입하기로했네요..
569,570,2022년 2월 2일,5,전태수,저렴한 가격으로 이용가능해요~
570,571,2022년 5월 1일,5,파워댕댕이,사기도 좋도 팔기도 좋음
571,572,2022년 4월 2일,5,지나감,쓰는사람이.더 늘어났ㅇ면~~
572,573,2022년 5월 15일,1,유믿음,왜 미성년자는 못팔아요?..계좌도 있고 다 있는데 왜 못파는지...
573,574,2022년 4월 7일,5,Musashi,이거 덕에 맘스터치 에멘탈 세트 먹을때 몇백원씩 싸게먹음
574,575,2022년 3월 6일,4,이혜연,저렴하게 잘 마셨습니다.
575,576,2022년 4월 28일,5,ltcm lp,첫구매했어요. 좋아요!
576,577,2022년 5월 2일,5,백수진,완전 좋아요
577,578,2021년 4월 7일,5,이미영,내옆엔 항상 니콘내콘~ 기프티콘 사고팔기 넘 편하고 좋아요~^^
578,579,2022년 2월 11일,1,이현미,유통기한 한달도 안되는 상품으로 환불및 기간연장도 불가한 상품판매 합니다 잘확인해보시고 구매하세요 사기꾼 회사입니다
579,580,2021년 2월 3일,5,이승현,안쓰는 기프티콘 팔수있는점이 좋은것 같아요~~
580,581,2021년 5월 17일,5,재원,기프티콘을 저렴하게 사고팔수있어서 좋았어요
581,582,2021년 5월 9일,5,신지현,좋아요.. 저렴하게 잘 구입해서 사용했습니다.
582,583,2021년 7월 29일,5,박초희,이런유용한 어플이 있는줄 진작 알았으면 좋았을거~
583,584,2022년 6월 6일,5,대구버스터미널,돈 1000원 아꼇다
584,585,2021년 5월 19일,1,ksel w,이딴 앱 쓰지 마세요 제발.. 그냥 사기꾼들입니다 뽑기운이 좋으시면 이득이시겠지만 대부분의 쿠폰이 사용이 안됩니다. 문의를 해도 매크로식 답변이고 남의 돈 쉽게 보는 사기꾼놈들입니다. 제발 쓰지 마세요
585,586,2022년 1월 24일,2,me친수박,2일이지났는데도 판매금이 정산금으로 전환이 안되네요
586,587,2021년 6월 30일,1,ᄋᄌᄒ,며칠전부터 갑자기 어플이 안켜져요
587,588,2022년 5월 4일,5,김민지,스벅 싸게먹어 좋아요
588,589,2021년 4월 5일,5,권유진,이거 일반 개인이 판매하는 기프티콘인가요? 아니면 니콘내콘에서 직접 판매하는 건가요 기프티콘 사용한걸 파는건 아니죠? 믿고 사도 되는거죠?
589,590,2021년 2월 5일,1,rosena kim,예랑가랑 유튭 홍보 보고왔는데 이리 좋을리가 와 진심 좋은어플 인것 같아요
590,591,2020년 12월 29일,5,기본부터ABC,지인 추천으로 알게된 앱인데 생각보다 할인율이 높아서 깜짝 놀랐음
591,592,2020년 7월 14일,1,Tkwns Dk,첫구매네 이미 사용된쿠폰발행 ~줄길게섰으면 빡쳤을거같어요
592,593,2021년 10월 14일,1,_세은,"정상적이지 않은 쿠폰을 매입하여 판매해놓고 사용이 안되니 구매자측 책임으로 돌리네요; 편의점에서 니콘내콘에서 구매한 쿠폰 사용이 안되는 것을 쿠폰 구매자가 편의점 본사로 상담하라는 건 무슨 경우입니까? 상담 답변도 하루이틀 지나서 대답할 뿐더러 말투도 정말 띠껍구요. 최악의 고객대응과 마인드에 경악합니다. 기분 진짜 상하구요; 사용 안되는 쿠폰 구매한 제 잘못인가요? 구매시 포스기 내역, 구매 영수증 내역을 찍어 보내라네요 ㅋㅋ 고작 1600원 때문에 3~4일 걸려 기분 나쁘게 상담하고 저런 사진까지 알바생에게 양해 부탁해서 찍어야 합니까? ㅋㅋ 이딴 식으로 운영하지 마세요."
593,594,2021년 3월 17일,5,김병준,이렇게 유용하고 좋은 앱이 있다니.대박입니다.^^
594,595,2021년 3월 1일,5,만두두우,진짜 다들 꼭 사용하세요 싸게 사고 좋아용! 혹시 반려당한 기프티콘은 그냥 써도 돼나요??!
595,596,2021년 5월 4일,3,박현수,카드 등록할때 200~499원 결제 때 이메일로 얼마 결제됐다고 알림이 안와요
596,597,2021년 5월 15일,1,토끼솔직,조회가안되는 키프티콘도있습니다. 평일에만상담이되서 평일될때까지 기다렸다가 문의넣으려구요..당황스럽고 망신당했어요..처음사는깊콘인데..너무 실망스러워요..
597,598,2021년 6월 26일,5,배재익,저렴하게 구입해서 좋습니다
598,599,2020년 9월 15일,5,브라이얼오르테가,필요없는 기프티콘 같은걸 혐금화할수 있어서 너무좋네요
599,600,2021년 3월 18일,5,김병진,고생하시네여^^짐다운받았으니지켜보게슴다^^♡♡♡☆@~#이아니길
600,601,2022년 1월 15일,5,이론상,개쩐다 나만알구싶어요 근데 미성년자는 쿠폰판매를 못하네요 아쉽지만 구매만해도 충분히 좋아요
601,602,2020년 12월 3일,1,ミンジェMarri,로그인하고 문자메세지 받을때 자꾸 강종되네요
602,603,2021년 4월 26일,1,선ᄌ,두번이나 이미 사용했다고 뜸ㅋㅋㅋㅋㅋ 평점 왜이리 높음?
603,604,2022년 1월 30일,5,한선우,저렴하게 기프티콘 구입할 수 있어서 좋아요
604,605,2021년 10월 3일,5,김상석,카드결재가 되어 좋아요 자주 사용하게 되네요...굿
605,606,2021년 4월 7일,5,불아리,물건도 잘팔리고 안사먹는 기프티콘을 팔아서 돈도벌고 구매자는 먹고싶은걸 싸게먹어서 서로 상부상조하니 좋은거같아요ㅎ 벌써 5개나 팔았네요 사용법도 편리하고 제가 써본데중 제일좋네요 강추~
606,607,2022년 3월 9일,1,김미은,"^^ 기프티콘 가치, 할인율 사기. 카페가격올랏으면 현재 가격대비해서 얼마인지 표기를해야져. 투썸 아메 4500원짜리 기프티콘 10프로 해서 4050에 삿는데 실제 카페에서는 4100원 가치라고 4100원밖에 효용이없는데 이게 사기지 뭐에요^^? 50원 아끼자고 이 서비스 이용한줄아세요? 장사이딴식으로하지마세요 진짜 ㅡㅡ 왜 사기치시는데요 진짜 첫이용 시험삼아해봣는데 첫시도부터 사기 당하고기분 아주 드럽습니다"
607,608,2022년 3월 4일,5,Katabura Ahabura,쓰기간편하고 무척쓸만합니다
608,609,2022년 2월 22일,2,pencil wizard,걀제방식을 간편하게 하면 안되나요? 아는 지인이 생일이어서 선물 살려고 하는데 아니 걸제를 할려고 하면은 별도의 앱을 깔아야한다는데 이게 말이 안되잖아요. 구매하는 입장에서 얼마나 번거로운지 아세요?
609,610,2020년 8월 11일,5,Teck10 Park,필요한 물건 구매나 판매할때 유용하게 쓰고있어요
610,611,2021년 11월 14일,4,파드마삼바바,기프티콘을 간편히 사고팔수 있어서 좋아요 어플 렉은 좀 있네요
611,612,2021년 2월 10일,5,이동욱,항상 잘이용하고 있습니다 사랑해요 니콘
612,613,2021년 11월 15일,4,Dawon Jung,쿠폰 저렴하게 구매해서 요긴하가 쓰네용 할인 더 팍팍원해요~~ㅋ
613,614,2022년 8월 6일,5,동요햇살,맛있게 잘먹었답니다
614,615,2021년 6월 9일,5,홍태리,굉장히 유용한 앱입니다. 잘 쓰고있어요!
615,616,2021년 4월 12일,2,이진우,혹시 기프티콘 판거는 정산금이 언제 들어오냐요 판매금은 뜨는데
616,617,2021년 5월 19일,1,Tooth Breaker,"여기에서 쿠폰번호 제대로 되어있지않아서 업체도착해서 고생한 적이 있음. 업체 유선연락도 안되고 상담도 불친절함. 자기들이 잘못했는데도 환불 안해주고 자꾸미룸. 겉으로만 미안하다고 하고, 이미 환불해줬으니 끝이라고 생각함. 앱도 이제 실행이 안됨.."
617,618,2021년 8월 9일,3,김강호,잘 사용하고 있는데 많이 튕기네요ㅠㅠ
618,619,2021년 9월 27일,4,misuk kim,할인해서 저렴하게 구입하니 좋네요
619,620,2021년 2월 28일,5,황효선,깔끔하고 쉽게 이용할 수 있어요.
620,621,2022년 2월 3일,1,노닥노작,판매취소가 안되어서 곤란해요 쿠폰판매걸어놓은 이후에는 상담챗봇을 통해서만 취소를 해야한다는 점이 곤란해요. 명절이 낀 경우 상담챗봇은 휴일이고 올려놓은 쿠폰은 취소되지않고. 명절 이후 물어보니 이미 팔린 건에 대해선 어쩔 수 없다고 하고. 곤란해요
621,622,2021년 11월 22일,5,Miso Park,잘 쓰고있어요 유용한 앱 만들어주셔서 감사합니다!
622,623,2021년 11월 14일,4,몰로토프,공차 브랜드가 판매처에는 있는데 혹시 깊티 구매는 못 하나요? 깊티 구매할 수 있는 카페 중에 공차 브랜드가 없네요...
623,624,2021년 4월 6일,4,JAE YOUNG JUNG,스타벅스 10~20% 가량 저렴하게 구매 가능해서 좋아요.
624,625,2021년 9월 20일,5,라새이,저렴하게 구입해서 사용할 수 있었어요!!
625,626,2019년 12월 2일,3,Google 사용자,판매금이 정산금 되는 기간이 따로 있는 건가요? 판매금으로 된지는 지났는데 정산금으로 안 들어와서요😧
626,627,2021년 9월 17일,5,이성열,사용해 보니깐 편하고 괜찮네요
627,628,2021년 10월 10일,5,jayoung kwon,좋아요 저렴하건 콘을 구매 할수 있어 넘 좋아요
628,629,2022년 8월 1일,1,아우라뉴스,4500짜리 깊티 3390원에사서 매장에서 사먹으려고 하니 3200원짜리네요... 좀...ㅋ
629,630,2022년 2월 11일,5,달다꿍,판매할때 브랜드 선택 후 해당상품없음 누르면 카테고리 미지정으로 나와서 판매를 못하고 있어요ㅠ
630,631,2022년 1월 14일,3,jiny kong,쿠폰 저렴하게 이용할 수 있어서 좋아요. 근데 앱이 불안정해요
631,632,2022년 2월 4일,4,김주아,베라 먹을때 자주 쓰고있고그냥 사는거 보다 내콘으로 하니 더 편한것 같아요♡♡
632,633,2021년 1월 12일,1,김지영,몇달이지나도 대답이없는 카톡상담은 왜만들어놓으신건지??? 어디로연락을 취해야 문의사항이 접수도는지요???
633,634,2021년 4월 7일,5,Parin Parin,간편하게 기프티콘 사고팔수있어 좋음
634,635,2019년 8월 17일,1,Google 사용자,기프티콘구매했는데 사용완료된거라고 합니다 당당하게 결제하려했는데 계산대에서 얼마나 낭패봤는지 검수제대로 안하고 판매올리는건가요? 너무실망입니다 구매자들 피해가 심각하네요 빨리 조치바랍니다
635,636,2021년 6월 8일,5,강영임,다양한 기프티콘이 있어 좋아요
636,637,2021년 12월 23일,5,아옴쥐쇼미,저렴해사 배달어플보다좋아용
637,638,2020년 11월 3일,5,심진섭,사용하기 아주 편해요 만족합니다
638,639,2022년 7월 23일,5,권주완,싸고 좋아요
639,640,2020년 11월 17일,2,장태훈,계좌도 만들고 카드도 발급 받아서 구매했는데 왜 17000콘이 들어오지 않을까요
640,641,2021년 12월 24일,5,희망을갖자,저렴한가격으로 득템ㅋ
641,642,2021년 10월 27일,5,다닝,같은제품을 할인해서 살수잇어서 너무 좋아요
642,643,2021년 4월 7일,5,그린비,기프티콘을 마음놓고 팔 수 있어서 좋습니다
643,644,2021년 3월 17일,4,정은숙,저렴하게구입해서 잘쓰고있어요 단점은유효기간을 체크하지않으면 돈을 날린다는거? 기간이되면 푸샵해주시면좋겠어요
644,645,2021년 11월 21일,4,Su Song,쓰기 편하고 좋네요.
645,646,2021년 1월 22일,3,Esme im,잘쓰고 있지만 천날만날 업데이트인교
646,647,2021년 4월 6일,5,제제,필요한 쿠폰을 저렴하게 살 수 있어 강추입니다.
647,648,2020년 11월 13일,5,이진범,상품이 더 다양하면 괜찮을듯
648,649,2021년 9월 2일,5,Jeonghyeok Heo,이용이 편해요. 좋은 딜이 많아요.
649,650,2021년 6월 12일,4,이우진,사용완료버튼을 눌러야 하는게 번거롭네요
650,651,2021년 4월 7일,5,당당한마스크,항상 잘 사용하고 있어요 이제는없으면 안되는 어플이 되었습니다~
651,652,2021년 7월 1일,1,01 01,다른 사람 주려고 싸게파는거 샀다가 개쪽당했네요 이미 사용된걸 왜 판매하시나요? 이거 사기 아닌가요? 어떻게 관리하시길래 이모양입니까 도대체
652,653,2021년 7월 21일,5,miran jung,깁콘 사기도 팔기도 너무 좋네요
653,654,2021년 2월 8일,4,박석봉,너무 편리한 기프트콘 마켓이에요
654,655,2021년 4월 17일,4,이인정,사용가능한지 알아보는게 힘듬
655,656,2021년 6월 14일,2,hj s,이런 어플이 있어서 넘 좋은데 불안정?하네요 잘 안될 때도 많고..
656,657,2021년 10월 28일,1,Hodong Junior,기프티콘에 문제가 있을시 고객센터와 연락이 매우 힘들다.
657,658,2021년 2월 10일,5,너굴맨,기프티콘 싸게 살 수 있는 좋은 어플! 자주 씁니당
658,659,2021년 1월 30일,1,박세준,친구한테 생일선물 했는데 이미 사용된거라 뜬다네요 .. 회사 전화번호 공개도 안하고 1대1 상담하니 3일안에 답변준다하고 이미사용되었답니다 라고 답변오고.. 사용된걸 몰라서 묻는게 아니고 왜 내가 사용도 안했는데 사용되었다고 뜨는지ㅡㅡ 진짜 친구한테 미안하고 더블엔씨 회사에 화가나고 머하자는건지.. 빨리 환불해주십쇼
659,660,2021년 7월 10일,1,인 나 청 서 누 기,단가좀낮추지마세요ㅜ
660,661,2022년 2월 9일,1,최효선,충전할려고 하는데 인증을 다시시도 하라고 하세요 네이버인증.카톡인증 둘다 했는데 왜그러죠?.
661,662,2020년 9월 11일,5,J H,잘 사용하고 있어요 간편해서 좋네요!
662,663,2019년 6월 27일,1,Google 사용자,앱을 깔았는데 작동이 안됩니다ㅜㅜ
663,664,2022년 1월 20일,5,김동수,저렴하게 원하는 음식을 먹을수있어서 좋음
664,665,2021년 4월 7일,5,갑갑,중고나라나 당근에 팔아도 팔기힘든데 국내1위 업체인만큼 신속 적당하게 기프트콘을 팔 수 있어 좋습니다
665,666,2021년 1월 14일,5,뇸뇸,판매도 구매도 해봤는데 만족합니다
666,667,2021년 3월 17일,5,여김나영,카페에서 커피먹을때 할인값으로먹을수있어서 경제적이고 지인들께쿠폰선물할때도 저렴하게 구입할수있어서 너무좋아요 저는 니콘내콘 단골입니당
667,668,2020년 9월 11일,5,천용희,그동안 모아둔기프트콘으로 용돈벌었어요 사용하기도 편하고 판매결정이 빨라요
